epoch,loss,accuracy,best_epoch
44.0,0.010055418126285076,86.0685427695737,36.0
45.0,0.010640539228916168,86.0685427695737,36.0
46.0,0.004932493902742863,85.94315965449987,36.0
47.0,0.002438615309074521,86.01281694065199,36.0
48.0,0.018563110381364822,85.56701030927834,36.0
49.0,0.005370567552745342,86.24965171356924,36.0
50.0,0.007124204654246569,85.51128448035665,36.0
51.0,0.006020569242537022,85.42769573697409,36.0
52.0,0.016657723113894463,85.73418779604347,36.0
53.0,0.0057636466808617115,86.05461131234327,36.0
54.0,0.005386761389672756,85.91529674003901,36.0
55.0,0.004656815901398659,85.72025633881304,36.0
56.0,0.004223526455461979,85.45555865143494,36.0
57.0,0.0038430781569331884,84.87043744775704,36.0
58.0,0.005968950688838959,85.42769573697409,36.0
59.0,0.0027356494683772326,85.44162719420451,36.0
60.0,0.003241888014599681,85.28838116466983,36.0
61.0,0.0035308855585753918,85.17692950682641,36.0
62.0,0.003739774227142334,84.7450543326832,36.0
63.0,0.003734873840585351,84.70325996099191,36.0
64.0,0.007557323668152094,85.2187238785177,36.0
65.0,0.007255223114043474,84.81471161883533,36.0
66.0,0.0038458455819636583,84.66146558930065,36.0
67.0,0.005390895064920187,84.7450543326832,36.0
68.0,0.0048557245172560215,85.02368347729173,36.0
69.0,0.004542931914329529,84.95402619113959,36.0
70.0,0.00500751007348299,85.20479242128727,36.0
71.0,0.007743655238300562,84.52215101699638,36.0
72.0,0.005781758110970259,84.8007801616049,36.0
73.0,0.002269585384055972,84.66146558930065,36.0
74.0,0.006660746410489082,84.39676790192254,36.0
75.0,0.005282653961330652,84.46642518807467,36.0
76.0,0.009787297807633877,85.13513513513513,36.0
77.0,0.004672439303249121,83.9509612705489,36.0
78.0,0.003060281742364168,84.73112287545277,36.0
79.0,0.014072626829147339,84.78684870437448,36.0
80.0,0.002988893538713455,84.14600167177487,36.0
81.0,0.005692644510418177,83.93702981331847,36.0
82.0,0.001551855355501175,84.60573976037894,36.0
83.0,0.0038227704353630543,84.63360267483979,36.0
84.0,0.004438955802470446,84.43856227361383,36.0
85.0,0.0018481264123693109,84.1599331290053,36.0
86.0,0.004839868284761906,84.36890498746169,36.0
87.0,0.0032406242098659277,84.0624129283923,36.0
88.0,0.004065825138241053,84.28531624407913,36.0
89.0,0.0011190720833837986,84.29924770130955,36.0
90.0,0.005835400894284248,84.17386458623572,36.0
91.0,0.005353424232453108,83.75592086932294,36.0
92.0,0.00329676759429276,83.79771524101422,36.0
93.0,0.004338051658123732,83.64446921147952,36.0
94.0,0.0032943119294941425,84.09027584285316,36.0
95.0,0.003955541644245386,83.93702981331847,36.0
96.0,0.0021505325566977262,84.09027584285316,36.0
97.0,0.0022900693584233522,83.75592086932294,36.0
98.0,0.0035712632816284895,83.8952354416272,36.0
99.0,0.005152910016477108,83.54694901086654,36.0
100.0,0.006876856554299593,84.36890498746169,36.0
101.0,0.007172274868935347,83.9509612705489,36.0
102.0,0.0049857222475111485,84.00668709947061,36.0
103.0,0.0038980511017143726,83.9509612705489,36.0
104.0,0.011703644879162312,83.40763443856227,36.0
105.0,0.0018869963241741061,84.28531624407913,36.0
106.0,0.003496994497254491,83.07327946503204,36.0
107.0,0.0045759063214063644,83.6862635831708,36.0
108.0,0.00412558251991868,83.74198941209251,36.0
109.0,0.0031687836162745953,83.50515463917526,36.0
110.0,0.0043030777014791965,83.71412649763165,36.0
111.0,0.002776145236566663,83.81164669824463,36.0
112.0,0.008631984703242779,83.17079966564502,36.0
113.0,0.0067958831787109375,83.33797715241015,36.0
114.0,0.006145194172859192,83.05934800780162,36.0
115.0,0.0011333907023072243,83.63053775424909,36.0
116.0,0.0005481900298036635,83.6862635831708,36.0
117.0,0.0034063905477523804,83.78378378378379,36.0
118.0,0.0023935672361403704,83.40763443856227,36.0
119.0,0.0023752700071781874,83.74198941209251,36.0
120.0,0.001510148518718779,83.18473112287545,36.0
121.0,0.0027967842761427164,83.4772917247144,36.0
122.0,0.003231324488297105,83.29618278071887,36.0
123.0,0.002280818996950984,83.4772917247144,36.0
124.0,0.0035895698238164186,82.96182780718863,36.0
125.0,0.0018222142243757844,83.29618278071887,36.0
126.0,0.008428215980529785,83.56088046809697,36.0
127.0,0.002168314065784216,83.24045695179716,36.0
128.0,0.005910471081733704,83.1011423794929,36.0
129.0,0.0014364531962201,82.96182780718863,36.0
130.0,0.0014526605373248458,83.31011423794929,36.0
131.0,0.0027400341350585222,83.24045695179716,36.0
132.0,0.003375894855707884,83.40763443856227,36.0
133.0,0.0009523066109977663,83.22652549456673,36.0
134.0,0.0009322325931861997,82.98969072164948,36.0
135.0,0.001797445584088564,82.71106157704097,36.0
136.0,0.00514204241335392,83.39370298133184,36.0
137.0,0.0010597804794088006,83.25438840902758,36.0
138.0,0.0017480310052633286,83.46336026748398,36.0
139.0,0.000666448671836406,83.03148509334076,36.0
140.0,0.005348360165953636,83.1568682084146,36.0
141.0,0.003558516502380371,83.11507383672333,36.0
142.0,0.0038146774750202894,83.00362217887991,36.0
143.0,0.004084995482116938,83.365840066871,36.0
144.0,0.003103956114500761,82.9478963499582,36.0
145.0,0.003621482290327549,82.93396489272779,36.0
146.0,0.0014320067130029202,83.44942881025355,36.0
147.0,0.0029467730782926083,83.71412649763165,36.0
148.0,0.002850127639248967,82.92003343549736,36.0
149.0,0.0029579568654298782,82.9478963499582,36.0
150.0,0.0022960789501667023,83.1568682084146,36.0
